gbar,gobs,e_gbar,e_gobs,logX,logY,logXErr,logYErr
0.28636068419951005,0.857612201024534,0.0668793794217399,0.21895760225077648,-0.5430866085963018,-0.06670904901332024,0.010287889927715427,0.012294384117036993
0.2738577157934646,0.8039358069545847,0.06194442209262042,0.2039649770918139,-0.5624750185499872,-0.09477862761772539,0.009649905732344208,0.012140514157252306
0.24629946990297968,0.7428807319401389,0.053722051478019325,0.18820645674595607,-0.608536522868402,-0.12908090577917347,0.008973189627972163,0.012105966597701622
0.21113152982796352,0.6741724728291772,0.04454872609798272,0.1708183375915528,-0.6754469054522039,-0.17122898415330398,0.008397171298681408,0.012108645727676021
0.18188774719984763,0.6159619139555064,0.03763912056749279,0.15592979407842308,-0.7401965560367061,-0.21044614022245273,0.008076824940740598,0.012087016466612512
0.23734249306713187,0.6247285380261584,0.05965202623525472,0.21456667493435735,-0.6246245000782482,-0.20430865473238452,0.011914286057676124,0.022248998889726767
0.30892970475810894,0.6228519474335593,0.07737349698191143,0.20097523597027603,-0.5101403306357725,-0.20561517333108997,0.011831334561409293,0.019637403494355336
0.3381615763609996,0.8076389865442499,0.08344231090279536,0.25696161835786513,-0.47087574068386384,-0.09278272485424588,0.01148398853840462,0.019092842497268572
0.24024956788384888,0.7777918668265835,0.05534117429173962,0.2412916847133885,-0.6193373847866959,-0.10913660247269726,0.010007834912183409,0.018152085937066128
0.2309636197709561,0.7049345145643012,0.05075339134783897,0.21883671651538353,-0.6364564226057174,-0.1518512252558414,0.009107760507736179,0.018176549892638765
0.2227371667009161,0.7356886023351009,0.046847452210280784,0.22643971172033148,-0.6522073090263694,-0.1333059722180903,0.008343633023468862,0.017868403607834996
0.211624245220716,0.8163938920986751,0.04331825258241299,0.2608793648402003,-0.6744345778354603,-0.08810025314480137,0.007902775355038714,0.01925965865621369
0.16968002191212256,0.683166188975008,0.03249973426067455,0.21313491819372452,-0.7703692884076114,-0.1654736357396336,0.006919374221440396,0.018357989085601503
0.13657353421934107,0.6364247728346791,0.02450378035621065,0.1934421432425029,-0.8646334518704395,-0.196252923783457,0.006071579811449518,0.017425155436128215
0.11279864014457566,0.5550726820902904,0.018886231175426,0.16874028848604375,-0.9476961360022053,-0.255650145951121,0.005287513597972032,0.01743036530065494
0.10200335885813044,0.509308184609763,0.015921453703404833,0.15480488976417228,-0.9913855271642192,-0.2930193446321947,0.004595207357646138,0.017425155436128215
0.0955938393365528,0.4713152574666998,0.0135103700297805,0.14323605384449903,-1.0195700954681723,-0.3266885009865093,0.0037674136009980173,0.017420087011972778
0.08784555815676981,0.4392699850884794,0.011636429219486804,0.1337172482118882,-1.0562801933806891,-0.3572684706608881,0.0033095463957477336,0.017477544844077108
0.07270669933333786,0.4122954911403466,0.009583187188108962,0.1291124171824068,-1.1384255705790052,-0.3847914146130834,0.0032767228248661916,0.018496411359730146
0.06929801983843244,0.41742483721791224,0.011075235426487019,0.1674474977518197,-1.1592791749917812,-0.37942171352219456,0.004817624049699348,0.030350746248629105
0.10217905636681048,0.5244548917838334,0.012804747336104972,0.20386908752867203,-0.9906381123855961,-0.2802918594090723,0.0029620124123859544,0.028500671971502845
0.09453737563375504,0.5740048182382076,0.009502131562952496,0.22941976607866035,-1.0243964579205418,-0.2410844620872467,0.0019054765869019178,0.030130005572636523
0.08154565233617862,0.4991587921906772,0.007712589596081248,0.1761225634810079,-1.0885991887222997,-0.3017612748137955,0.001687203409926153,0.023481247614802008
0.06691193698633396,0.4699129971965509,0.006222518901190653,0.1718353052085151,-1.174496397854835,-0.3279825427772606,0.0016311498753265616,0.025220779511157074
0.03366132920781617,0.3806347856307109,0.003125512071704439,0.13406139114287147,-1.4728687387398076,-0.4194915247270489,0.001626104536191629,0.023396942916974563
1.3733892484502714,0.7979597909809165,0.34334731211256786,0.17142660543955623,0.1377936432059979,-0.09801899210173984,0.011788231063225867,0.008704885392124717
1.1097899315379576,1.4709190878205916,0.27744748288448934,0.24488450278598092,0.045240780401248896,0.16758878375438319,0.011788231063225867,0.0052277361426684875
1.0069763798532523,1.6067314983686696,0.251744094963313,0.2561272927460578,0.003019283642294352,0.20594330767834204,0.011788231063225863,0.00479284876499911
1.0219077941992094,2.5149108681771777,0.25547694854980235,0.39552894005961614,0.009411711574607459,0.4005225976842869,0.011788231063225867,0.004665304104058205
1.1103910658500276,2.884181624982559,0.27759776646250695,0.4462200655839176,0.04547595881355092,0.4600226056465738,0.011788231063225872,0.004514624173897836
1.1497097341176967,2.9315246573214244,0.28742743352942424,0.4518262129251436,0.060588208368523896,0.4670935514266997,0.011788231063225872,0.004480478173398677
1.1176161403364515,3.070788018437365,0.2794040350841129,0.4785740324019285,0.04829266512513124,0.48724983741328864,0.01178823106322587,0.0045810729503113915
1.1181625510342015,3.064353868214352,0.2795406377585504,0.46477616429906166,0.04850494298297666,0.48633891570563803,0.011788231063225872,0.00433888846310313
1.078512397567696,2.6826239603331055,0.269628099391924,0.44171803954675287,0.032825141709582346,0.4285597992474188,0.011788231063225867,0.0051137476872514616
1.0163982030797132,2.582412022107196,0.25409954002107493,0.3958924991688752,0.007063888577018452,0.4120255348521773,0.011788230065900495,0.004432738376949535
0.9316420669882419,2.317253644837261,0.23290955222973392,0.4628055484425957,-0.030750909737623514,0.36497357393850344,0.011788133429767953,0.007523476843737258
0.8505914856713902,2.051639590685954,0.21259624998753687,0.37470336516985464,-0.0702789688409459,0.31210107109684826,0.011782508443170128,0.006291318431834124
0.777332143239427,1.8985613486422497,0.19322424560145943,0.32862424526540596,-0.10939337353613207,0.2784246351583706,0.011654096514476789,0.005650912149137005
0.6764899522559815,1.7546480074050317,0.16683381236895453,0.29873858349493876,-0.16973864949088002,0.24419000754042433,0.011471337827289093,0.005467279068568557
0.6088300655349842,1.6245563617366474,0.14785567708577196,0.2660420337169234,-0.2155039091718906,0.21073478318891387,0.011123781504130958,0.005058241662656055
0.5671334866997554,1.4937126938202625,0.13761953987680092,0.24626105509938948,-0.24631470880717668,0.17426707171793754,0.011106014679297515,0.0051265588936590025
0.5253457427773405,1.3752646544525924,0.12597051221854302,0.2217953407853928,-0.27955478276650086,0.13838628137238543,0.01084466095037608,0.004905698997656571
0.46227609123182,1.2816319172545212,0.10914857806630662,0.2012100580292905,-0.335098567549587,0.10776331437289817,0.010514821931714857,0.004648805395458674
0.4088660394807276,1.1658182531564865,0.09583529312274941,0.1860174738871652,-0.3884189605599412,0.066630850763046,0.010362331813607462,0.004801914309952863
0.35554136005104664,1.0953834003616152,0.08365923282081321,0.17473163279863935,-0.4491098706103984,0.03956615526541924,0.010442779769168785,0.004799316403935509
0.31181877809080494,1.0266996849192451,0.07259375267891265,0.17191040336060534,-0.5060977346389864,0.011443428742777742,0.010222628699711767,0.005287934703635657
0.2820342676066488,0.9678026409761585,0.06364789135278902,0.17127113429670424,-0.5496981210127961,-0.01421319710670095,0.009605785949955817,0.0059069509527211765
0.2574414673306383,0.9362899037482362,0.055948645732584415,0.1697986767677347,-0.5893214979040604,-0.028589659697424788,0.00890821675431896,0.006203210874049741
0.232669027034414,0.9308718075722167,0.04967439906839923,0.14897558963845275,-0.6332614262677553,-0.031110122560307922,0.008597193844892574,0.004830800401868158
0.21325022938483007,0.8952631070376222,0.04473684384384945,0.1414890334695521,-0.6711104930068058,-0.04804931201117896,0.008300806533409564,0.004710996768872047
0.193659422047131,0.8502582613361394,0.04032092456951084,0.13461699353284445,-0.7129613685796096,-0.0704491396536723,0.00817621539128284,0.004727882513806223
0.17657974372055654,0.7889262147952314,0.03653662887248557,0.12831679319521352,-0.7530591178306478,-0.10296361276742323,0.008075023703516147,0.004989566820721489
0.16302487784985828,0.7438585694509435,0.03349367939661429,0.11982157843559514,-0.7877461165255166,-0.12850962943505953,0.007961347369654629,0.004893932265092554
0.03454774027277473,0.27833863155584315,0.003587454727567948,0.09529036435432,-1.4615803540541688,-0.5554265122891145,0.002033771649206498,0.02210648135262267
0.0353139037147579,0.2648606390720247,0.003466447026297473,0.08255539632085329,-1.4520542714465487,-0.5769825773915045,0.001817382329308683,0.018324186811516822
0.033491365879575075,0.2543131577249587,0.003147377968276903,0.08113257125034666,-1.4750671402515303,-0.5946311695941822,0.0016657150280252008,0.019196472959604156
0.069633400331548,0.18783736813991933,0.01729318379756762,0.0832878978585851,-1.157182396879982,-0.7262180054533359,0.01163277507810341,0.03708245131675088
0.0808095082675773,0.411685808836084,0.02000751257138456,0.19147108006131705,-1.0925375359433074,-0.3854341032488188,0.0115619181719182,0.04079840673300641
0.07925340198770019,0.47718995573934425,0.018987387806136617,0.21645566414686923,-1.100982086425355,-0.3213087062692699,0.010825880698287974,0.03880823975847777
0.07521977672055478,0.46307142208239593,0.017557943520010208,0.20949701466167747,-1.123667960054472,-0.3343520201611148,0.010276656444976941,0.03860364740114343
0.07495799542897162,0.43953444920428464,0.017261615052594166,0.1996114682450536,-1.1251820361247713,-0.3570070807426289,0.010002200348440049,0.0389003727045869
0.07158808321212609,0.30292682532124315,0.011145129717160591,0.13521230464749748,-1.1451592657640495,-0.5186622665379064,0.004571486159508236,0.03757730122690096
0.05968851001825438,0.2646482318315368,0.00788131240379596,0.12499030892511918,-1.2241092621022398,-0.5773310032724561,0.0032883969150401316,0.042071046211112455
0.055111191170289,0.2783125954494694,0.006879142022667188,0.13144383033371007,-1.2587602020557698,-0.5554671385800056,0.002938715733750752,0.04207104621111242
0.08131071478797744,0.8585746899495725,0.020327705309235847,0.3880133226651766,-1.0898522211134496,-0.06622191829922311,0.011788261928674087,0.03852172569620941
0.07927199532521603,0.7974557141288598,0.019480032714040016,0.3573081825658449,-1.1008802102079513,-0.09829342569209523,0.011389598288775124,0.03786529963382461
0.07173758795552529,0.7426414469616652,0.016380011969854075,0.3289816465964089,-1.1442532297678865,-0.12922081637509478,0.009833395609622512,0.037012941030622665
0.06390045489527343,0.69254404474341,0.013961393074248768,0.3060653361245527,-1.1944960501701773,-0.15955260091948675,0.009003642283143784,0.03683851507590505
1.3214606510377531,0.7778479467465332,0.32943882512291844,0.19145565173482745,0.12105423572985632,-0.10910529034044429,0.011722215794304313,0.011426562136132096
0.9149174551703994,0.6641246938416642,0.22773815588147253,0.1542394218788898,-0.038618086677938014,-0.1777503712898578,0.011686282892876335,0.010173259968735802
0.5472639267352643,0.6886891515148529,0.1356328853399424,0.1839104557515174,-0.26180317772290485,-0.16197675812742032,0.01158523851448134,0.013450393190756898
0.4655395826903124,0.6504201169607527,0.11524672029876262,0.1813462742754375,-0.3320433870496753,-0.1868060348341344,0.011558794611041225,0.0146621604348765
0.2925300535362336,0.7490480436770006,0.07192993546957045,0.16124362102475967,-0.5338295093614188,-0.12549032591247317,0.01140373148326307,0.008740058899850089
0.227271327097934,0.7472855776918778,0.05562954426908561,0.17501218651659356,-0.6434553520824495,-0.12651339937005235,0.011300309307580456,0.010345035914847237
0.1805453896073604,0.7137140121086729,0.04395473559171461,0.15188893253573682,-0.7434135972047394,-0.14647577680095283,0.011179108231650919,0.008542253119371616
0.13533742764044265,0.6901692850218901,0.032607954786807704,0.14591204437035657,-0.8685820824127546,-0.1610443722574044,0.010949137450065824,0.008430234432726124
0.0857934541025317,0.633046115527009,0.020348256051496687,0.1328576235612232,-1.0665458468319364,-0.19856465176872318,0.010609983392374202,0.008307510252858363
0.06430841262003369,0.5722457126469337,0.015066268693531464,0.11976108775879853,-1.191732210349877,-0.24241745244241683,0.010352481429903587,0.008261045066169804
0.034668644949664755,0.43215948153310474,0.008008608024487806,0.09203723110767718,-1.4600631327417561,-0.3643559541845925,0.010064888405150461,0.008554755867339465
0.05479627749700463,0.2794302186594422,0.008034804483112938,0.17990334686544968,-1.2612489436583552,-0.5537266294051164,0.004055245362818035,0.07818084628065546
0.04957769985649864,0.2469740413419334,0.006171931243376832,0.15616169834193175,-1.3047136260716792,-0.6073486916569606,0.002923062041720046,0.07540758858825934
0.0460540893542268,0.22692956840989248,0.005154016058204788,0.14292473446444295,-1.3367318007521698,-0.6441089128386599,0.00236223858359036,0.07481716303647397
0.038135559014274886,0.19751771546976496,0.003948760963613241,0.12426032701858788,-1.4186698830753066,-0.7043939461857462,0.002022227808189071,0.07464857116960817
0.02820332175336804,0.16786259008885507,0.002889177140211139,0.10562983285576372,-1.549699737985615,-0.7750460800873292,0.00197932193928707,0.07468510019006717
0.11713318904794615,0.5081114421249362,0.02916148469447568,0.12185417541137716,-0.9313200325266874,-0.29404102513345654,0.011690361752983608,0.010847546067600262
0.08981396730657576,0.5526080313180217,0.022167434365368572,0.12393539144699552,-1.046656119318429,-0.25758280756327684,0.01148978028072417,0.009486913119643772
0.07785805983924168,0.5290456998998265,0.018899792888901937,0.12893322005938415,-1.108696422755151,-0.27650681122176163,0.011114132196711412,0.011202421345651173
0.07213824572845863,0.4722787033946697,0.01708538986015093,0.10214020199442048,-1.1418344231448216,-0.3258016377531942,0.01058003867228358,0.008821964846583765
0.06906704536119704,0.4239193907414444,0.01583204881949458,0.09110224279766992,-1.1607291224037934,-0.3727167176629542,0.009910626475153936,0.008710843183901818
0.0639026651892113,0.3933179831022733,0.014010986341203888,0.08393947956509447,-1.1944810283387843,-0.405256196525569,0.009067093593183135,0.008590403430750258
0.06147973893794871,0.36374969151339315,0.012794251978040813,0.07727417688986461,-1.2112679853175272,-0.43919736631968004,0.00816835102396652,0.00851201010872936
0.057007373180702064,0.3369280549692037,0.01105754622253261,0.07135023789707154,-1.2440689702116052,-0.47246282513928967,0.0070961712877567,0.00845833971459969
0.05652775739365637,0.31405810935998735,0.010285842347675612,0.06631838703285815,-1.24773824381424,-0.5029899881066693,0.006244890638381953,0.008410397236611782
0.0568128868339122,0.293185102895676,0.00969374403620762,0.06236038471498639,-1.245553142351246,-0.53285810051989,0.0054910829360823475,0.00853301276284224
0.056526430406591874,0.27190275572736133,0.009070190099993368,0.05723974375745399,-1.247748438981193,-0.5655863908269101,0.0048562191746779814,0.008358662040170519
0.055574695289402606,0.25566379224430563,0.00842402265029394,0.05550100168037417,-1.2551229098164447,-0.5923307735064869,0.004333646614257218,0.008888568266660145
0.028162164989094903,0.18783736813991933,0.007497919530184562,0.05718306381032371,-1.5503339615087817,-0.7262180054533359,0.01336959020834829,0.017479921377904637
0.02449390107221811,0.26914461571630127,0.006595981888361372,0.088550871086079,-1.6109420405504842,-0.5700143038961807,0.013677653978708624,0.020416575822118026
0.024251842717455525,0.2931336834567864,0.006643396697656981,0.0910681121870301,-1.6152552569949907,-0.5329342747075482,0.014153358558478695,0.018204126291924215
0.025575524958404823,0.3045857113605162,0.006359901269049743,0.09212404251545392,-1.5921754432776352,-0.5162904740230696,0.011663268042752735,0.01725422848623654
0.026015982408130897,0.2943398857213147,0.006143500763277707,0.08363000656335533,-1.5847597697535483,-0.5311508830754939,0.010517681016102367,0.015226309401356766
0.028146585242725532,0.3050947643318178,0.005193594654363651,0.08480084118786933,-1.550574286432438,-0.515565245131473,0.006421748570910849,0.014571338038519961
0.029541198366824215,0.2871692907414077,0.004568613209990921,0.08950132168082227,-1.5295718910977742,-0.5418620044528293,0.004511086836343989,0.018321099310152588
