gbar,gobs,e_gbar,e_gobs
8.972667802501822498e-01,2.248194803643505768e+00,1.599757496864508688e-01,5.713668611107547424e-01
7.382187391713488367e-01,2.010068232929298482e+00,1.307703929128875564e-01,5.109453317291412500e-01
6.199255545311265214e-01,1.737405129747553234e+00,1.090527362111596565e-01,4.423262318028965412e-01
5.306629294795791596e-01,1.480408888387176214e+00,9.291173390290921597e-02,3.781776754849719979e-01
4.625123763244708974e-01,1.267335621177419158e+00,8.065691713057408785e-02,3.225343772926618224e-01
4.055571973312749323e-01,1.116844860448169774e+00,7.050686744122831862e-02,2.859496647651021961e-01
3.585517748511694580e-01,1.015891953917860802e+00,6.214519802846808771e-02,2.583284257465496836e-01
3.154889688050683816e-01,9.466126595348079986e-01,5.443943883466471206e-02,2.407081196501743015e-01
2.837431942850778821e-01,9.249678140258970060e-01,4.875920989865667465e-02,2.355554544258648686e-01
2.559753346217295555e-01,9.057455412037634934e-01,4.379754954227911556e-02,2.307016313593361623e-01
2.318129481396267455e-01,9.049062256939400806e-01,3.945582908655662080e-02,2.307626564011673043e-01
2.120106438018320161e-01,8.977524436557806631e-01,3.576574222605409525e-02,2.291459214726054294e-01
1.957879788301785662e-01,8.843104267786071615e-01,3.258610681484577082e-02,2.258008639267964912e-01
1.809273352683051228e-01,8.543161042728019128e-01,2.958426231595874534e-02,2.185115214893892099e-01
1.695267653415656328e-01,8.314411428312512564e-01,2.724774444370850132e-02,2.120157042338207953e-01
1.586147985928403059e-01,8.105347189268018449e-01,2.512429823596423403e-02,2.071058089553047543e-01
1.477575077881288224e-01,7.847683288964297788e-01,2.315657173680186684e-02,1.998208696056811839e-01
1.377628104571392287e-01,7.612689638813008308e-01,2.143864959484327939e-02,1.936912723797327984e-01
1.286161630587023541e-01,7.333776440839253619e-01,1.992608269139485924e-02,1.870432029619143732e-01
1.156522093425479680e-01,6.777316882499893058e-01,1.785905332305125215e-02,1.731976776461006673e-01
1.037965810918769910e-01,6.328460780084003146e-01,1.598685632592493355e-02,1.614889154789621306e-01
9.368226417371923465e-02,6.169221885844462516e-01,1.441126226678948567e-02,1.576822855310050231e-01
8.593126403236345245e-02,6.047676993721515792e-01,1.321591370225485250e-02,1.544393096565586654e-01
7.114994034670606149e-02,5.666353143263525016e-01,1.098160885762093121e-02,1.451527404912066332e-01
8.975308616472034429e-02,2.097950881828684333e-01,1.988373521183905979e-02,4.782463827095581599e-02
7.321890427389189659e-02,2.971497971020101159e-01,1.505384959885054143e-02,6.133186645271924281e-02
6.625685128591793371e-02,3.135293162026958624e-01,1.205451632363277459e-02,6.412071391678800247e-02
5.651527378857119921e-02,2.459815130570230934e-01,9.303188101199465904e-03,5.562008064045673855e-02
4.833354646459177284e-02,2.570040122677502148e-01,7.296403590544974817e-03,5.517633217040057714e-02
2.946559834903313413e-01,6.527450996809038841e-01,7.366399587258283532e-02,1.229675729575161330e-01
2.167738704672610150e-01,6.294611559011978885e-01,5.419346761681525376e-02,1.162923657626575985e-01
1.801539207753890814e-01,6.611421237896892844e-01,4.409195194527008171e-02,1.189194381201926637e-01
1.665383861336735549e-01,6.483227175477861426e-01,3.768379647333591070e-02,1.137301102965250915e-01
1.479653424110034254e-01,5.879324071597409329e-01,3.210385608081872677e-02,9.600065865842337398e-02
1.328386997933446445e-01,5.304057759428307817e-01,2.750989081363482483e-02,8.619306311676190602e-02
1.243052689177455011e-01,4.736273574154742372e-01,2.411248746552199784e-02,7.894310556772743404e-02
1.131973202206754958e-01,4.379799681316238757e-01,2.068306881831091792e-02,7.079343208493055206e-02
1.027873823843498402e-01,4.097430238921206391e-01,1.810458068941209198e-02,6.771620592412266881e-02
9.837955374888304738e-02,4.084732231378064848e-01,1.595424505386648303e-02,7.009184114567063029e-02
9.812341928381904110e-02,3.813719354779635529e-01,1.463447872316853311e-02,6.948395178372053504e-02
2.320536693525993011e-01,6.017460920486411569e-01,4.470910858069133964e-02,1.156400148844336784e-01
1.901724309289672676e-01,5.354743107245888423e-01,3.436505145369642827e-02,9.312964061180875608e-02
1.627025557982460513e-01,4.559196457209809816e-01,2.685989091863402040e-02,8.912905824390474074e-02
1.441794820795364307e-01,4.130869372214817092e-01,2.195650358675771061e-02,7.856058953934458300e-02
1.689333845251768385e-01,6.753006255436448946e-01,4.159852291198801871e-02,2.379697426129051829e-01
1.412082928504729273e-01,5.441565294885521986e-01,3.041798599432280967e-02,1.843563619175284107e-01
1.296680807736282637e-01,4.523018225135528314e-01,2.478712385852491207e-02,1.489217688755905544e-01
1.165064819313310907e-01,3.942824254395925765e-01,2.110928840623873745e-02,1.292740858486828570e-01
1.066053326328907924e-01,3.543809178871198950e-01,1.783531773070079138e-02,1.157865604782429836e-01
9.750551661536506487e-02,3.158629922600334483e-01,1.425183409100921200e-02,1.030354600258127640e-01
8.353157675982537944e-02,2.711653489981977194e-01,1.117492589287633759e-02,9.238900106992604944e-02
6.464044422791125066e-02,2.410742962394691047e-01,8.292440937149241770e-03,8.213665018589089151e-02
5.726180731269116947e-02,2.275764578588125031e-01,7.226431681924143195e-03,7.753778897740933040e-02
2.477426083708125226e-01,9.484879393486922439e-01,6.193565209270313066e-02,1.703999089226643227e-01
1.728358522427720090e-01,7.854176761674869223e-01,4.320896306069300224e-02,1.480506882653379042e-01
1.347189837721434746e-01,6.483227175477861426e-01,3.228454055582843929e-02,1.170271398942901581e-01
1.197817259506231413e-01,5.964048185161446858e-01,2.574127505524820975e-02,1.002268323978579706e-01
1.033461920617255447e-01,5.272281149391572219e-01,2.120402018074357686e-02,8.822457245196560494e-02
9.922322973726659112e-02,4.830525464709924943e-01,1.840933507522694509e-02,7.625592803456301971e-02
1.002569153461480289e-01,4.726583707360695885e-01,1.634866253149661400e-02,7.762941580974785927e-02
8.865910286171337085e-02,4.334913950728067622e-01,1.411888641389344445e-02,7.103190500657234618e-02
8.096416116002631835e-02,4.084732231378064848e-01,1.214869842076442101e-02,6.663357917235088190e-02
8.048859341212694085e-02,3.952388802952777613e-01,1.090924813752683006e-02,6.406718560003508978e-02
7.687699683473112056e-02,3.454927702310962578e-01,9.715107825197110900e-03,5.898697388502024963e-02
7.144489894748264069e-02,3.100939265820242818e-01,8.623927229974707662e-03,5.490751021251090436e-02
6.654782434306398542e-02,2.934733136928207586e-01,7.624792182487026386e-03,6.233191658098289484e-02
6.085910808797258265e-02,2.711653489981977194e-01,6.715923192320214820e-03,6.251311164672451737e-02
5.470952528535543563e-02,2.543771847264384989e-01,5.902115935729011081e-03,5.864285170628127930e-02
1.294382335216026636e-01,2.338774805124944900e-01,2.789592828901557228e-02,5.329719054089496200e-02
1.185484564740929003e-01,2.427288132750594629e-01,2.549246296859920824e-02,5.605813492606850912e-02
1.084109159334502304e-01,2.643118778786799350e-01,2.334529794117857701e-02,5.063580465210872766e-02
1.000954296989261944e-01,2.572987031570085348e-01,2.006102293543751344e-02,5.031840603840084802e-02
8.962463176648885477e-02,2.445388093464586354e-01,1.660265241393782745e-02,4.430628892991691353e-02
8.074492373230997277e-02,2.294587811792413445e-01,1.401760826199018040e-02,5.117902562609966122e-02
7.304045247144835828e-02,2.242408721935017502e-01,1.194035696977835230e-02,4.863144504493838866e-02
6.559992130545871936e-02,2.237981089843642801e-01,1.025682461980809319e-02,4.712961976093010819e-02
6.128062443526486464e-02,2.213639768099195382e-01,9.481839685276610349e-03,5.129703865866093448e-02
1.072679040778676263e-01,2.080625315652353258e-01,1.972475393121533166e-02,7.050846530412163693e-02
7.657702875918079299e-02,1.760536509764413227e-01,1.485690827487618285e-02,5.516493558263577818e-02
6.197668566670027496e-02,1.550763527925039797e-01,1.092814115632534736e-02,4.769623981984385391e-02
4.590900096568092253e-02,1.431776290768525528e-01,8.101429044183146994e-03,4.391529529721486386e-02
4.384920478368704161e-02,1.283652422298767748e-01,6.580061559912557187e-03,3.946069520041890766e-02
4.237342071419992334e-02,1.216015622363611492e-01,5.663108645519276951e-03,3.717426594971524195e-02
4.178938841091819900e-02,1.179101177513007109e-01,4.948010718960328853e-03,3.589282005685882904e-02
4.824686237583564186e-02,1.072787689981829912e-01,4.913880878619062732e-03,3.271026826263652432e-02
4.462189338833898872e-02,9.612573892052228564e-02,4.385876431521515927e-03,2.968393354308671017e-02
3.817279043493296969e-02,8.777622066451160054e-02,3.669832114828036878e-03,2.740321233192801256e-02
3.567392857651478788e-02,7.957389943856452152e-02,3.364544540118134374e-03,2.498393145200636031e-02
2.653349616644934406e-02,7.307384786686277334e-02,2.538392638213481621e-03,2.314178356631671832e-02
1.989915939305622050e-01,3.795859967975008242e-01,4.979004767140630949e-02,7.092150151650132572e-02
2.386919342363696128e-01,5.716734669342867781e-01,6.203391494907282977e-02,8.411831574006521650e-02
2.200498536856206055e-01,7.623090679486999033e-01,5.682781614846518781e-02,7.223560977886910039e-02
2.085569808625307442e-01,6.616391204423891503e-01,4.975906301584821084e-02,5.296040704491499634e-02
1.874632425134942215e-01,5.669411482587385365e-01,3.912483214455017566e-02,4.436077374393208872e-02
1.655367052315297183e-01,4.878280251172580351e-01,3.155247320886891971e-02,3.855000111984678568e-02
1.387758614981135230e-01,4.382657195412684725e-01,2.577308505980960632e-02,3.731689818870684988e-02
1.360851187828898134e-01,4.118779318479541263e-01,2.188252782695109325e-02,3.931712796297617829e-02
1.257333441970356624e-01,3.793841013001107432e-01,2.036453924943706917e-02,3.848593432894244909e-02
1.184795045560799037e-01,3.542217045424065902e-01,1.914812770126834290e-02,3.705500628209475178e-02
1.146188684843971184e-01,3.421343728453844490e-01,1.750505282235611040e-02,3.312154571544170117e-02
2.267329166060683965e-01,6.476540601183699009e-01,4.330365417973667391e-02,1.444754131367952388e-01
1.811350193926233310e-01,7.651400862678912063e-01,2.987492319120439721e-02,1.473886914880948307e-01
2.258298159589311738e-01,6.769817371590238775e-01,5.558735659381073418e-02,4.728351398159043040e-01
1.514063416328007561e-01,5.056340903328520042e-01,3.721865835465006794e-02,3.518639155192553325e-01
1.175508393528633955e-01,4.120433965969125256e-01,2.598354718648162448e-02,2.860643351795347233e-01
8.894618672430470996e-02,3.668044722075123887e-01,1.672780491416123866e-02,2.539510494588885781e-01
7.521563466538443155e-02,3.161510509436341598e-01,1.133925699412517002e-02,2.186945321764385552e-01
7.264697999370670067e-02,2.813798116625794710e-01,8.679415363211330156e-03,1.944715107777151009e-01
1.717744692468577972e-01,3.392336649397161286e-01,4.296084492112473702e-02,1.233615053457341737e-01
1.628719491452544910e-01,3.660397619038600059e-01,4.118420469869761569e-02,1.280092844730032486e-01
1.633352929719869562e-01,3.707729926381099217e-01,3.822321419279409854e-02,1.271108925940651613e-01
1.618092720034420562e-01,4.193836924280524014e-01,3.601795876068487889e-02,1.408297487316717833e-01
1.649214625526298217e-01,4.526867025573063641e-01,3.439654571985024945e-02,1.501894137841936483e-01
1.726983894367527528e-01,4.404846304088246844e-01,3.278077610715114665e-02,1.454364824944505974e-01
1.640152264626979217e-01,4.248234090723282397e-01,2.995093696828871055e-02,1.397883639292219482e-01
1.490879223519431251e-01,4.080129990683870611e-01,2.619531172201203933e-02,1.339078135795020719e-01
2.748640126268394601e-01,1.188616901636937451e+00,6.753816677538557189e-02,3.927223883196366283e-01
2.206271804529542357e-01,1.316542679584883135e+00,5.053863239566014354e-02,4.247310624464829543e-01
1.582145191479199797e-01,1.233907340828300114e+00,3.060553205570286373e-02,3.882719474722223785e-01
1.303001412382805979e-01,1.050119634419127035e+00,2.235204328846154484e-02,3.295305015964783424e-01
1.121287044241222886e-01,8.876663378627666079e-01,1.756888198414676902e-02,2.784125415990758023e-01
9.351231657056409408e-02,7.964576172742836579e-01,1.378277686395660423e-02,2.511746791418962843e-01
7.773027217559615176e-02,7.076663636899288568e-01,1.138193351310823505e-02,2.249336626906711101e-01
7.084590383806169123e-02,6.600365154807933399e-01,9.613346767944612459e-03,2.103144256322865280e-01
6.733907849912457166e-02,6.228519474335594275e-01,8.256025272586200309e-03,2.010638370588877510e-01
5.999690915702821786e-02,5.940195124599703114e-01,7.245908321681392150e-03,1.917876531341662638e-01
5.132812187192964393e-02,2.692183187306815273e-01,1.226694981886250480e-02,5.732697966260947436e-02
5.146453798147398312e-02,2.761707569730854628e-01,1.237995399828435532e-02,5.156616781771696661e-02
5.065742793080669354e-02,2.735177379962102084e-01,1.209311277897529187e-02,4.702434601387003171e-02
5.486481997498138946e-02,2.660444958840723073e-01,1.233923295003129875e-02,4.333540923719297194e-02
5.644955589697677606e-02,2.859506834486659210e-01,1.184390615713299365e-02,4.438417300298571483e-02
5.832051459758347961e-02,3.084179199531161264e-01,1.128516880578593617e-02,4.595916875546068869e-02
6.013810664815563006e-02,3.223643349851895712e-01,1.053169074592204095e-02,4.770452321000000911e-02
6.255800730149847777e-02,3.256630928847161210e-01,1.031345260462004226e-02,5.048950420043873261e-02
6.298753673114294849e-02,3.189389790824669335e-01,1.000605028772547263e-02,5.652310633635442005e-02
6.175113988539834842e-02,3.009224938307132891e-01,9.501062119276574083e-03,5.975710662517673410e-02
6.045891281967297193e-02,3.019102465387287770e-01,9.312200530511670696e-03,5.374226654895590538e-02
5.721951382940258096e-02,2.898491828906052947e-01,8.971154366983129930e-03,4.918175111415433454e-02
5.388540231598001884e-02,2.779996885297862930e-01,8.347319479174606857e-03,4.576087179676684158e-02
5.277949879942812200e-02,2.732337609694726055e-01,8.019404408292175185e-03,4.528637348313719474e-02
5.286008383692476081e-02,2.702072713261149395e-01,7.824959800566459733e-03,3.990844685237729395e-02
5.351311640030023686e-02,2.645774094620488293e-01,7.661490300219768283e-03,3.756941826648820676e-02
5.423483479861931911e-02,2.548034779804650984e-01,7.534153766412244463e-03,3.613479133715365166e-02
5.537721802598083443e-02,2.541493512569510393e-01,7.488664964220553139e-03,3.481561382971533336e-02
5.670727440009940001e-02,2.419972344635064887e-01,7.461536604013574783e-03,3.250505089215412202e-02
5.832362108413294971e-02,2.323407547327982769e-01,7.438309492231243332e-03,3.130604060329744004e-02
5.998476492291027889e-02,2.296424467156460147e-01,7.403587857987206991e-03,3.115505243496351565e-02
6.063377743614355858e-02,2.289196891029021408e-01,7.323059118506938456e-03,3.156655373547487264e-02
6.108466828146361799e-02,2.246971670814317812e-01,7.239112483446832717e-03,3.171279875262770359e-02
6.102024075369395784e-02,2.211996253470141505e-01,7.110765032176880746e-03,3.199140246494340534e-02
6.078186828847109702e-02,2.197271067468452299e-01,7.010502260497188110e-03,3.242195419719615113e-02
6.040890565018185165e-02,2.198857789793734474e-01,6.980233619569566408e-03,3.288400393906244779e-02
5.846756310929677319e-02,1.892020912553578627e-01,6.638951935199271029e-03,2.520269034171238737e-02
2.049644683570220061e-01,5.033931067838305351e-01,4.674057444770748915e-02,1.759174982087151895e-01
1.695423376657772263e-01,5.577984834403222347e-01,3.959884908029628892e-02,1.846009354878536957e-01
1.393242478785476635e-01,6.056614354403025979e-01,3.029666183013429367e-02,1.948910639139362910e-01
1.375115529048481222e-01,6.157480652920321873e-01,2.382376678868883962e-02,1.954727403362812033e-01
1.199717760246989812e-01,5.786371902400928580e-01,1.809085030479771344e-02,1.826357285437187616e-01
9.407448705799442701e-02,4.963206025071924543e-01,1.381718288897576530e-02,1.566540767843612181e-01
7.053679134565897513e-02,4.257958192568797040e-01,1.054196871614518881e-02,1.344972790188590506e-01
5.722823756926334604e-02,3.979687491371819985e-01,8.343804885748396308e-03,1.254254568205853126e-01
5.062553520169415372e-02,3.584046044861171065e-01,6.848296123754756687e-03,1.129562593588896852e-01
4.563134892374235557e-02,3.420918352665280882e-01,5.769629693382689016e-03,1.075892645180182294e-01
4.047716775746054707e-02,3.229740140141073024e-01,4.876324859106576266e-03,1.014425362837316075e-01
5.849696702952902339e-01,1.127181487337311605e+00,1.437771038768391463e-01,4.596617787562760071e-01
3.656103695509831386e-01,9.821318962564312693e-01,8.201084489840965164e-02,3.814770975973275635e-01
2.328007578471776862e-01,6.746112367195479242e-01,4.698220381427131720e-02,2.614990736321896048e-01
1.717645638010313613e-01,4.747796589793228939e-01,3.076638837048776762e-02,1.848477755869004646e-01
1.282107984984866556e-01,3.682854543382089729e-01,2.055139760216689870e-02,1.437040831967017207e-01
9.875085688140683438e-02,2.963948994454558838e-01,1.432188316087040607e-02,1.159506711705210469e-01
7.743225347704747741e-02,2.452014415579450990e-01,1.030411222407336992e-02,9.618290625427607099e-02
1.006497523343078404e-01,6.425476043553797201e-01,2.532493562415146296e-02,1.048245127122165443e-01
1.026786486958083944e-01,8.270925198446763549e-01,2.569230928661060676e-02,8.770346458439166881e-02
1.151557533486014667e-01,8.262554426495984927e-01,2.561570599177776658e-02,5.551271372584977437e-02
1.192189990261598859e-01,7.187487826318551543e-01,2.542419415175269787e-02,4.595375427141568103e-02
1.032740106617927034e-01,6.299538615574520328e-01,2.207176124037533993e-02,3.984345442962776429e-02
9.621948351139883449e-02,5.642530644122029093e-01,2.002381719588833958e-02,3.504017909732527747e-02
9.058757019958461887e-02,5.109662976120948885e-01,1.718292609117798297e-02,3.176358400330139137e-02
8.700442383873430163e-02,4.795201920877141255e-01,1.522055018995468328e-02,2.954301831593332192e-02
8.558209870181272827e-02,4.528656759408135613e-01,1.259517413191230291e-02,2.740493568133018851e-02
7.241297275733568628e-02,4.149792953067726331e-01,1.030336918965697041e-02,2.461823267792411646e-02
6.370675632940768496e-02,3.852589266476437735e-01,8.691221648064339014e-03,2.267877011021870309e-02
5.312973354859595182e-02,3.621457562168263755e-01,7.311199789349572681e-03,2.102921748474874397e-02
4.806617123900563254e-02,3.388738978762218523e-01,6.343216095590167337e-03,1.962889579456094866e-02
5.096429885788560099e-02,3.182468086161877041e-01,5.871894811694447665e-03,1.851508477724415902e-02
4.558489569116674911e-02,3.006364349321684615e-01,5.162342384926046218e-03,1.732823485807601094e-02
4.305588115404433702e-02,2.864498211912263614e-01,4.708089981763934409e-03,1.644344254587129170e-02
3.709706233449437951e-01,1.434940816429159050e+00,9.254535939899444230e-02,3.422587472590514768e-01
3.961972782728419573e-01,1.196233592386728883e+00,9.307416656389048970e-02,2.463520042942751453e-01
3.481194596373565764e-01,1.151442527626902468e+00,7.878738981876219627e-02,2.176833398691855881e-01
2.903228775177628673e-01,1.108356049229455298e+00,6.384085214338321157e-02,1.995716251628102678e-01
2.409982316547429060e-01,1.016308385660954050e+00,5.043883816792639474e-02,1.789075184625582571e-01
1.993215520381670380e-01,9.051975492693021819e-01,4.067142011219212344e-02,1.576131939538246984e-01
1.734109753131722054e-01,8.023403770785957345e-01,3.210263951970717539e-02,1.389568741674875874e-01
1.530539039662076606e-01,7.227850038309837633e-01,2.597695078712465924e-02,1.246817466474871711e-01
1.313322938795498940e-01,6.547702356075626451e-01,2.139312408055858705e-02,1.125570476176906143e-01
1.167551432287526336e-01,5.863355962000074140e-01,1.808869624068749904e-02,1.009087260383716989e-01
1.086292970891468562e-01,5.409522731390713490e-01,1.564610597865674635e-02,9.288563873881351685e-02
1.008579047229743730e-01,5.006956111321511083e-01,1.365275172227184246e-02,8.584431653539843776e-02
8.835645894641215581e-02,4.630579000447684335e-01,1.170074475162658986e-02,7.939132690973067785e-02
7.775625340872498181e-02,4.288658610119268633e-01,9.904630047838796497e-03,7.352909812947629187e-02
6.710123791775772506e-02,3.961304047396349559e-01,8.504072482880545986e-03,6.801861734417052885e-02
5.650381660223138119e-02,3.691403361558348029e-01,7.307841257418198552e-03,6.345637619851320077e-02
5.214509975387360968e-02,3.616151711116092349e-01,6.510502430651409107e-03,6.179400773213918757e-02
4.921542153613539528e-02,3.414264751874800385e-01,5.895418190029966948e-03,5.834409597041056300e-02
4.505290482026220317e-02,3.238765161825161165e-01,5.311802160504970442e-03,5.534510038314647412e-02
4.170582804456103576e-02,3.071325308555027389e-01,4.818839193814015293e-03,5.248383226880361241e-02
3.847914677667946953e-02,2.902589614110794858e-01,4.390416228076859766e-03,4.965469915619073749e-02
3.823566801440968915e-02,2.773845719936525733e-01,4.172584454851426504e-03,4.745227298394033566e-02
3.633121028421823495e-02,2.632716621338091478e-01,3.891540459177876901e-03,4.508770853041959431e-02
3.208251365764801938e-02,2.522479718474181509e-01,3.488894983497769966e-03,4.319979955254488885e-02
3.068816301790826262e-02,2.378655385434214065e-01,3.279715278838101801e-03,4.084333050926551578e-02
2.957710661809560826e-02,2.234815620154797511e-01,3.103179709503123967e-03,3.850591690988509203e-02
2.720700059771549370e-02,2.115501210266942378e-01,2.862732692138922341e-03,3.655036100763413981e-02
2.500520108921156295e-02,2.060738659285804020e-01,2.641001394831215491e-03,3.554812206422548748e-02
2.397933036413498961e-02,1.946311866608261831e-01,2.510630462055261046e-03,3.370806466498931647e-02
2.320429901223668157e-02,1.922679320535621850e-01,2.389690405919100719e-03,3.316657299982416623e-02
1.037559961207639159e-01,4.133647054860581926e-01,2.401750882681319074e-02,1.406296528886046837e-01
1.247048530171337433e-01,6.034698550915535975e-01,2.977745075958800058e-02,1.957798421205758088e-01
1.151111907188188122e-01,5.079425501012682087e-01,2.314672603873162149e-02,1.583053126542397770e-01
9.107290314648343321e-02,4.022953837431862967e-01,1.639547398584800461e-02,1.248126786370352126e-01
6.287112488654866826e-02,3.373810624530216296e-01,1.032171608383528755e-02,1.044188223770287499e-01
4.341121527629925730e-02,2.955057982559396446e-01,6.958529841437824555e-03,9.125280935952213845e-02
3.644200240607166352e-02,2.689789789029358724e-01,5.146372049378536602e-03,8.280007309641942981e-02
3.317096310893132699e-02,2.529315767429661244e-01,4.086568616381379589e-03,7.781236689280571217e-02
3.600417944309323298e-02,2.466269951385005599e-01,3.740754950845911770e-03,7.606125919661942125e-02
3.891873765680606279e-02,2.180413573439038133e-01,3.738673715138821942e-03,6.684305454467016905e-02
3.669904722800169244e-02,1.999034800541812096e-01,3.461656489632419700e-03,6.127164759604485783e-02
1.674776941089447746e+01,1.316575899557264684e+01,3.893565606921099764e+00,4.154162132104240790e+00
1.255539018134899543e+01,1.141024375376682265e+01,2.830410961932592784e+00,3.296775411337460326e+00
9.539928972930763251e+00,9.796801580405693599e+00,2.072502093984307514e+00,2.764478532084726492e+00
7.580903479006963153e+00,8.699786723052660875e+00,1.587601844455869049e+00,2.359543489099245051e+00
6.178598713483071769e+00,7.643743248000025581e+00,1.248616797642854603e+00,2.053596889547014470e+00
5.104991526029489357e+00,6.746773377061245469e+00,9.950388482271432800e-01,1.820148604741292031e+00
4.397024194912328987e+00,5.973786711540452821e+00,8.329617333251734257e-01,1.621305253860121587e+00
3.811035041754827990e+00,5.209112018555099866e+00,7.054164679685851480e-01,1.402840904855776838e+00
3.358060472260508522e+00,4.642914915802208498e+00,6.129191288786564051e-01,1.253116549074426933e+00
2.924285630572541539e+00,4.090596362338978054e+00,5.286286723464883597e-01,1.099210771844175927e+00
2.584116395698019986e+00,3.609204726199280788e+00,4.645813231291905376e-01,1.111368700359538275e+00
8.596907104393479715e-01,1.595545511247173920e+00,1.491817100601483259e-01,4.392033357766993440e-01
8.233545747332216003e-01,1.576894976073362376e+00,1.427407334586151266e-01,4.394387506379064945e-01
7.892440899968536927e-01,1.557425933565711684e+00,1.367446103006428326e-01,4.229019845589325199e-01
7.585567525227889796e-01,1.539668394453179934e+00,1.314566950402124013e-01,4.220112073333396885e-01
7.301192309090915877e-01,1.523454763447817495e+00,1.266097763576283786e-01,4.111306442382730020e-01
7.050173219604146668e-01,1.510809338543115610e+00,1.223569474282596298e-01,4.070651055311123034e-01
6.829027297330594326e-01,1.499267782617853095e+00,1.186413701934296572e-01,4.031967610297416682e-01
6.617196101734623692e-01,1.468612417816741234e+00,1.152254274236824139e-01,3.968903995327996426e-01
6.463378419977029443e-01,1.443681890479712182e+00,1.128313331414217691e-01,4.043597382142534724e-01
6.319228685005655599e-01,1.418358967197455911e+00,1.106811275378728060e-01,3.909683862770897966e-01
6.196625957367165594e-01,1.396239107743537655e+00,1.089012968265669762e-01,3.871849953781755227e-01
6.071776537863743384e-01,1.371995290888051056e+00,1.071598977676219838e-01,3.807074936282576205e-01
5.961746238575337253e-01,1.337978878717273057e+00,1.055888843905736368e-01,3.686901578403497526e-01
5.842233406820487307e-01,1.319609484579286063e+00,1.038153921903185728e-01,3.595723399278154542e-01
5.695590712253406629e-01,1.285545491150191122e+00,1.014530574412447345e-01,3.487630472329414366e-01
5.192656728934097465e-01,1.189158562721437828e+00,9.242185223993920618e-02,3.271462607314153948e-01
4.980474372304463659e-01,1.158760848950439959e+00,8.843054181453270657e-02,3.242893291284112967e-01
4.799405496519159597e-01,1.122302305823884350e+00,8.494814612549972388e-02,3.151636941538239478e-01
4.606297373056099653e-01,1.098119494141097219e+00,8.123691198134502800e-02,3.161787241121695180e-01
3.674254767234696462e-01,9.367152987385539697e-01,6.290798567511685091e-02,2.520833580278383779e-01
2.731944929037712910e-01,7.582552233612702697e-01,4.454384601671362159e-02,2.053385091753355263e-01
2.157111250257457702e-01,6.525237724339418843e-01,3.415939195133860240e-02,1.817045496528632564e-01
1.719724657751988128e-01,5.927050461650560376e-01,2.666796145360398468e-02,1.638905656831459723e-01
1.405375811068829139e-01,5.508984733932138500e-01,2.138007236109484149e-02,1.494427032599093819e-01
1.172562069740619994e-01,5.058178673311168883e-01,1.756175825593768100e-02,1.376812989455521441e-01
9.860332319614076302e-02,4.683576493692769849e-01,1.478268720451337767e-02,1.305802116361391707e-01
7.730022361120116037e-02,4.222975006873821435e-01,1.167931043778765859e-02,1.182149162498559031e-01
4.511463048633097828e-02,9.103080683666986417e-02,1.098205781150473834e-02,1.855735641217703263e-02
6.860779378656875482e-02,1.224378821040648935e-01,1.126972697488357045e-02,1.933485949596255166e-02
7.559267412892280158e-02,1.535476299138980039e-01,1.081379088409945011e-02,2.353986755025512176e-02
6.999557027755372307e-02,1.902286002882151439e-01,1.040680566004055507e-02,3.191927474569494078e-02
6.745323671094348439e-02,1.912376814453039808e-01,8.733413203044779541e-03,2.818232634009789142e-02
6.634188098223299523e-02,1.777798925354438786e-01,7.602637948702690822e-03,2.454725261607401676e-02
1.258811038838348217e+00,5.159694054417210962e-01,3.107527638152116634e-01,1.155970846326366541e-01
9.918568479718365971e-01,6.907068463507409772e-01,2.434382213532143568e-01,1.077617289550535651e-01
7.760411166798312221e-01,7.634502490284250653e-01,1.893590281035185952e-01,1.171470798510605982e-01
6.439691631299921948e-01,7.675529899762174590e-01,1.520611862836944994e-01,1.112551051876706221e-01
6.003357947501311020e-01,6.835421451108431024e-01,1.381741175673826261e-01,1.050507189046967493e-01
5.149217930271945409e-01,6.239356980484046522e-01,1.149721260402001982e-01,9.087382717960539036e-02
4.442209016781468733e-01,5.891690121139587788e-01,9.766202946906799021e-02,8.977090065298057309e-02
3.902845277675721092e-01,5.631149709672234049e-01,8.634848915811831060e-02,9.145168933300538983e-02
3.597862031562877316e-01,5.436480370949772212e-01,7.587724892137789889e-02,8.558251673656787351e-02
3.259457042741767396e-01,5.151413226486502017e-01,6.441104584216075790e-02,7.673973004916946616e-02
2.948341090127764019e-01,4.878764920295414753e-01,5.628817742530761031e-02,6.971269374501749827e-02
2.710364281755378579e-01,4.870616075133692435e-01,4.934350369901734784e-02,6.900921736820060659e-02
2.421716580908472027e-01,4.758989071811235982e-01,4.279452282604706559e-02,6.612940744560827366e-02
2.124697639519116943e-01,4.494248011850871527e-01,3.720319162544104968e-02,6.479620983855158278e-02
1.880844990254242899e-01,4.263306775430308893e-01,3.256187701251248012e-02,6.756332600226182261e-02
1.772044731859186151e-01,3.910237516712952721e-01,2.895854735280252445e-02,6.367579456114316749e-02
1.601901369264557840e-01,3.551994638071713783e-01,2.597707656309616170e-02,5.897002789955339136e-02
1.433841216176675315e-01,3.408280243130350495e-01,2.331820696709343069e-02,5.606151825740903621e-02
1.337851779761976556e-01,3.165499244876839313e-01,2.110325968677313410e-02,5.542415180353123250e-02
